Id;Label;indegree;outdegree;degree;clustering;Clustering Coefficient;;;;;
bc1p8f9uratftfsdlsk3qwjudjstspr3aqdyfnhlmdzneqmg5cxqjmlqm3jgz4;bc1p8f9uratftfsdlsk3qwjudjstspr3aqdyfnhlmdzneqmg5cxqjmlqm3jgz5;1;2;3;0.5;0;;;;;
bc1pa5kkkxzjfp42x0f933x5mre4zhavv7k9tqcjpya4m44e6xche59qljaew8;bc1pa5kkkxzjfp42x0f933x5mre4zhavv7k9tqcjpya4m44e6xche59qljaew9;1;0;1;0;0;;;;;
bc1pux9zq2qyhq44y2fqq6g8uu7tngwdve0236f5nqr9cn5gcktd20vq6r4e0d;bc1pux9zq2qyhq44y2fqq6g8uu7tngwdve0236f5nqr9cn5gcktd20vq6r4e0d;0;4;4;0.333333;0.5;;;;;
3K14jwsQEpvi2TJbpndmtmNTi7JpYH2goC;3K14jwsQEpvi2TJbpndmtmNTi7JpYH2goC;2;0;2;0.5;1;;;;;
bc1qmms0eea3my74xzw9g0wc0q2zyls0j8pnjvj92q;bc1qmms0eea3my74xzw9g0wc0q2zyls0j8pnjvj92q;0;2;2;0;0;;;;;
bc1ql9yqckqg0hrwplxgv4a37809xtgammvh2fwddk;bc1ql9yqckqg0hrwplxgv4a37809xtgammvh2fwddk;1;0;1;0;0;;;;;
bc1qgwvyvd6fdvdwu56fndxzw8qxxahv4vucyykh5e;bc1qgwvyvd6fdvdwu56fndxzw8qxxahv4vucyykh5e;1;0;1;0;0;;;;;
bc1qevsvmm2lwuqfxkv69dml8gzh5gf4l8fc95ln9u;bc1qevsvmm2lwuqfxkv69dml8gzh5gf4l8fc95ln9u;1;2;3;0.5;0;;;;;
1EpvLvGbLJpjs4zCkNafZSgXKk6S3NQdYR;1EpvLvGbLJpjs4zCkNafZSgXKk6S3NQdYR;1;0;1;0;0;;;;;
bc1ppnz0u3c3snel04ahph3w6xwnhd5cgysg2k8yahewdy35l76j8kaq98cj29;bc1ppnz0u3c3snel04ahph3w6xwnhd5cgysg2k8yahewdy35l76j8kaq98cj30;2;2;4;1;0;;;;;
bc1q74e4a8a7rpaze2hkcvzgkdex9wjvs9v5zew68a;bc1q74e4a8a7rpaze2hkcvzgkdex9wjvs9v5zew68a;1;1;2;0;0;;;;;
bc1pwglqe4tpw9vs0pnuldln5496w6dq39mv8u8h80aqgvvgkwdh37zs4ktuny;bc1pwglqe4tpw9vs0pnuldln5496w6dq39mv8u8h80aqgvvgkwdh37zs4ktuny;1;2;3;0.5;0;;;;;
bc1p4hkhlsy6ezgcf6kr6x2ervskmre6xf6p4myty4aydnwjct03zlzqnxvwlt;bc1p4hkhlsy6ezgcf6kr6x2ervskmre6xf6p4myty4aydnwjct03zlzqnxvwlt;1;0;1;0;0;;;;;
bc1qzg32ua99dsnrcakz4mn79zral4qe56n4q38wmf;bc1qzg32ua99dsnrcakz4mn79zral4qe56n4q38wmf;1;2;3;0.5;0;;;;;
bc1qvkpytem9m6w5lnzlp0nwxpnfrd05hc4ym808p8;bc1qvkpytem9m6w5lnzlp0nwxpnfrd05hc4ym808p9;1;0;1;0;0;;;;;
bc1q45jlzt6h3qxtu4ajk4cwm5ced2n36cv2p36kqh;bc1q45jlzt6h3qxtu4ajk4cwm5ced2n36cv2p36kqh;1;2;3;0.5;0;;;;;
bc1q3c07y3n0gpsf7t4q3ed23hahkkds4tjp2aavez;bc1q3c07y3n0gpsf7t4q3ed23hahkkds4tjp2aavez;1;0;1;0;0;;;;;
bc1qdr7upg80krw43skye57slnh63zvjcelnck4hch;bc1qdr7upg80krw43skye57slnh63zvjcelnck4hch;0;1;1;0;0;;;;;
bc1q63dk274crar92xf3t4kr8h2q93k5tcn90gplsd;bc1q63dk274crar92xf3t4kr8h2q93k5tcn90gplsd;1;0;1;0;0;;;;;
bc1qw3ven9h53muxxp7gc9uf3pyun8r8rrermw24s4;bc1qw3ven9h53muxxp7gc9uf3pyun8r8rrermw24s5;0;2;2;0;0;;;;;
bc1qxksdp9cqpl8meyenj3nh236206l4ypl4jvpszg;bc1qxksdp9cqpl8meyenj3nh236206l4ypl4jvpszg;1;0;1;0;0;;;;;
bc1qm5q0dnett233jmcyl2t5kg0zmjxcyf26mqq5dk;bc1qm5q0dnett233jmcyl2t5kg0zmjxcyf26mqq5dk;1;0;1;0;0;;;;;
bc1pwx6s7gdxz4z8hr8ppwhrcssl4grsresykmx3jtjq6hjcp0s35e7s8zs7am;bc1pwx6s7gdxz4z8hr8ppwhrcssl4grsresykmx3jtjq6hjcp0s35e7s8zs7am;1;2;3;0.5;0;;;;;
bc1pufecxjtulp9zqktydxa84v2pcwdc7eakrx5nnwg7p83wepdaqp4qfwswtl;bc1pufecxjtulp9zqktydxa84v2pcwdc7eakrx5nnwg7p83wepdaqp4qfwswtl;1;0;1;0;0;;;;;
bc1qf45fmvupsl57jqfvdl27528fcj5sd3j9dzddxx;bc1qf45fmvupsl57jqfvdl27528fcj5sd3j9dzddxx;0;2;2;0;0;;;;;
bc1qj9463n4dsehef5mxxnu3swstysc4lrkt7y2n9r;bc1qj9463n4dsehef5mxxnu3swstysc4lrkt7y2n9r;1;0;1;0;0;;;;;
bc1puyxm9gvj3p59vmze5vllxllsfleg64dvhluqrnquds33sg2f2jes82nr4r;bc1puyxm9gvj3p59vmze5vllxllsfleg64dvhluqrnquds33sg2f2jes82nr4r;1;2;3;0.5;0;;;;;
bc1p7qe787v8gg6sm8fj3cs7h8lz9msswrkw5qncu0l59c04wea6vd6qpw2zec;bc1p7qe787v8gg6sm8fj3cs7h8lz9msswrkw5qncu0l59c04wea6vd6qpw2zec;1;0;1;0;0;;;;;
bc1pp3sjjcc94zzpyktj493xreg5zpzple0z75s56hrmtsdnw63tu4ts7zpta5;bc1pp3sjjcc94zzpyktj493xreg5zpzple0z75s56hrmtsdnw63tu4ts7zpta6;2;2;4;1;0;;;;;
bc1qm245l378lyeqp7yau4z8pukqey8e4pkhc5u5xm;bc1qm245l378lyeqp7yau4z8pukqey8e4pkhc5u5xm;2;2;4;1;0;;;;;
bc1qsc4wpv3nxpt7gffv7n3jfhanw6vtrfd5q3fc38;bc1qsc4wpv3nxpt7gffv7n3jfhanw6vtrfd5q3fc39;1;2;3;0.5;0;;;;;
bc1q0qev8m9l0tzgwyh2tlntarx5gt3csp6hy9a79j;bc1q0qev8m9l0tzgwyh2tlntarx5gt3csp6hy9a79j;1;0;1;0;0;;;;;
bc1qfpn6es66nww39yajrwhms4rh5ezpuwgvlvgm5v9kk3w0sury33yse3g9n9;bc1qfpn6es66nww39yajrwhms4rh5ezpuwgvlvgm5v9kk3w0sury33yse3g9n10;1;2;3;0.5;0;;;;;
bc1pdle9g8gu9z503wewsul24m3c7ndpur59trsdvffz8789qpxwjmuqhw3vwt;bc1pdle9g8gu9z503wewsul24m3c7ndpur59trsdvffz8789qpxwjmuqhw3vwt;1;0;1;0;0;;;;;
bc1qxgqcpmdj0la60nnjes0405dpue7hnuujtmv82u;bc1qxgqcpmdj0la60nnjes0405dpue7hnuujtmv82u;0;2;2;0;0;;;;;
bc1q59qq4esnn7q5etstg68rt4tmhlvq8wzg3v5c88g2g2xpwv4gygfsauc5nn;bc1q59qq4esnn7q5etstg68rt4tmhlvq8wzg3v5c88g2g2xpwv4gygfsauc5nn;1;1;2;0;0;;;;;
bc1qa8e3v8crcrh6ha06mquzxmq43m0l9qp48ts9e7;bc1qa8e3v8crcrh6ha06mquzxmq43m0l9qp48ts9e8;1;0;1;0;0;;;;;
bc1qhjk96g7u2gl9g2r9lfyvqcp08ghd7kwg5w463w;bc1qhjk96g7u2gl9g2r9lfyvqcp08ghd7kwg5w463w;0;1;1;0;0;;;;;
19LpcySodCaDX1Dso7tYCYsLxSJGjeoLCR;19LpcySodCaDX1Dso7tYCYsLxSJGjeoLCR;1;0;1;0;0;;;;;
bc1q5thvyu5m0va2u2eg406nnzpjawcnr3t3dt59e6;bc1q5thvyu5m0va2u2eg406nnzpjawcnr3t3dt59e7;0;2;2;0;0;;;;;
bc1pl0yl4xkuz4yxrd7zjepky5fq53lugjp73csrrnw9ptzy66fr7x4smxjufv;bc1pl0yl4xkuz4yxrd7zjepky5fq53lugjp73csrrnw9ptzy66fr7x4smxjufv;1;0;1;0;0;;;;;
bc1qgxpwd4r84szqzjtcmngcrlqd4avgkusy3zmxdc;bc1qgxpwd4r84szqzjtcmngcrlqd4avgkusy3zmxdc;1;0;1;0;0;;;;;
bc1phw6vmkhvjcvy8m7gqdap88fa90yz70vhu9cjw46zgz0njvgp62hqqnswn7;bc1phw6vmkhvjcvy8m7gqdap88fa90yz70vhu9cjw46zgz0njvgp62hqqnswn8;2;0;2;0.5;1;;;;;
bc1p04zszed747auta9gvvljm8jpxsywqhucwz572jd79mv238ujd0wsvu4ffn;bc1p04zszed747auta9gvvljm8jpxsywqhucwz572jd79mv238ujd0wsvu4ffn;1;2;3;0.5;0;;;;;
bc1p66kx6r5aus5kzwpm7xt3q8n2r3uyvnz9zljgff9hum5eja63dwrqykfhpt;bc1p66kx6r5aus5kzwpm7xt3q8n2r3uyvnz9zljgff9hum5eja63dwrqykfhpt;1;0;1;0;0;;;;;
3JTxxBpqE8QTDvnfTE3Wf8AyDPPCd8P1rE;3JTxxBpqE8QTDvnfTE3Wf8AyDPPCd8P1rE;7;2;9;0.571429;0.714286;;;;;
3FBd7BsGBo9mctZiVeFpfK91LR6rRAn2jS;3FBd7BsGBo9mctZiVeFpfK91LR6rRAn2jS;1;0;1;0;0;;;;;
bc1q72hv664j3ktsa68w5drxtsvp8yacw4xxt7rvxm;bc1q72hv664j3ktsa68w5drxtsvp8yacw4xxt7rvxm;1;2;3;0.5;0;;;;;
bc1qehdghd7z37k2m2x4jhucws6mpqh2qg533ggwmz;bc1qehdghd7z37k2m2x4jhucws6mpqh2qg533ggwmz;1;0;1;0;0;;;;;
bc1ps8h74n22ce5z3mj9zf66mfu9vuz9j67qkjy8ga62fk5r8knnuakshz5nle;bc1ps8h74n22ce5z3mj9zf66mfu9vuz9j67qkjy8ga62fk5r8knnuakshz5nle;1;2;3;0.5;0;;;;;
bc1psh89pf8e0xzqwmmrghqs6s07s0g2k5plen2rgvjtamh0nw9ny3vqkwluj6;bc1psh89pf8e0xzqwmmrghqs6s07s0g2k5plen2rgvjtamh0nw9ny3vqkwluj7;1;0;1;0;0;;;;;
bc1qlqzx33mhxv4lcguejjer5922uez8cl5zrg4pna;bc1qlqzx33mhxv4lcguejjer5922uez8cl5zrg4pna;1;2;3;0.5;0;;;;;
1DBNuUreCGFHRPRBVos1gCe7gmvpjHuY2k;1DBNuUreCGFHRPRBVos1gCe7gmvpjHuY2k;1;0;1;0;0;;;;;
bc1pmksm8cd3rycqax68d5t73ed4kncqak0jpc9jzdtau092dn6pgk5s69u8gx;bc1pmksm8cd3rycqax68d5t73ed4kncqak0jpc9jzdtau092dn6pgk5s69u8gx;0;2;2;0;0;;;;;
bc1qkj5qjyej35828zda78z77jqw39n6rmejd5dzex;bc1qkj5qjyej35828zda78z77jqw39n6rmejd5dzex;1;0;1;0;0;;;;;
bc1peuews99mvph9hv0lxwty7hkwc7pzvyeyk93690xpv054tjmxzggsr9tspu;bc1peuews99mvph9hv0lxwty7hkwc7pzvyeyk93690xpv054tjmxzggsr9tspu;1;0;1;0;0;;;;;
bc1q5paq5s8dyr7cfhq2vg5l5s4l2qkszqph2pwkpw;bc1q5paq5s8dyr7cfhq2vg5l5s4l2qkszqph2pwkpw;1;2;3;0.5;0;;;;;
bc1p2geelc4fqw042zzk6g5vgj0ey2r5lqwfmc7fwu7mv5t09yxtwzuq0mynwh;bc1p2geelc4fqw042zzk6g5vgj0ey2r5lqwfmc7fwu7mv5t09yxtwzuq0mynwh;1;4;5;0.1;0.2;;;;;
bc1psmuwf9a7jfn4cewdgnlfn4qnqjmsfq93gx63l4wdmfzcfq4nsghqwty2hx;bc1psmuwf9a7jfn4cewdgnlfn4qnqjmsfq93gx63l4wdmfzcfq4nsghqwty2hx;1;0;1;0;0;;;;;
bc1q7f24atnccv7csanq3ujz7x8de740k4vpxfwfj9;bc1q7f24atnccv7csanq3ujz7x8de740k4vpxfwfj10;1;0;1;0;0;;;;;
bc1qxx4aq3cl2zt2feww208ucm65qfps4vmkz2wtqq;bc1qxx4aq3cl2zt2feww208ucm65qfps4vmkz2wtqq;0;2;2;0;0;;;;;
bc1qd8ycev3pz3ymxfz8gudwm2ghxkaadl7naj9ymq;bc1qd8ycev3pz3ymxfz8gudwm2ghxkaadl7naj9ymq;1;0;1;0;0;;;;;
bc1q0eymjsqgywe30n23wulkktxjc5nzpn8dj5dw0v;bc1q0eymjsqgywe30n23wulkktxjc5nzpn8dj5dw0v;1;0;1;0;0;;;;;
15nfYsLNLwxMXmHMHZAU9EgFj4yGs453Zh;15nfYsLNLwxMXmHMHZAU9EgFj4yGs453Zh;0;1;1;0;0;;;;;
13FkFeWw9wsEWM5GuJhFmsi5ejt3KtPUCT;13FkFeWw9wsEWM5GuJhFmsi5ejt3KtPUCT;0;1;1;0;0;;;;;
1Fztf1P9UJC471iyQEe5sg82N19jexK4V;1Fztf1P9UJC471iyQEe5sg82N19jexK4V;0;1;1;0;0;;;;;
1HY3X4remGfC4CHfdKph5HMvCGhB6kZWhy;1HY3X4remGfC4CHfdKph5HMvCGhB6kZWhy;0;1;1;0;0;;;;;
3PpRPLMTXcafNXnftx31GqoeeeQvbk9JQT;3PpRPLMTXcafNXnftx31GqoeeeQvbk9JQT;4;0;4;0;0;;;;;
bc1qy2jy03mrt2uu05fjh9fx6fl2eakdklt8lkx8rd;bc1qy2jy03mrt2uu05fjh9fx6fl2eakdklt8lkx8rd;0;2;2;0;0;;;;;
bc1q46rhul5sn8nnga9t9a3j5wqt3as38mrpacmyzf;bc1q46rhul5sn8nnga9t9a3j5wqt3as38mrpacmyzf;1;0;1;0;0;;;;;
bc1qw6p6f3fqsehqczks4m02l3ljs44dfym4pz29s6;bc1qw6p6f3fqsehqczks4m02l3ljs44dfym4pz29s7;1;0;1;0;0;;;;;
bc1qyes7ytqz0c0says3p7ged64m9upzlg8meffxg0;bc1qyes7ytqz0c0says3p7ged64m9upzlg8meffxg1;0;1;1;0;0;;;;;
bc1q8qmr8esa3elgj5s95qqdhd9upjkz60h747fec8;bc1q8qmr8esa3elgj5s95qqdhd9upjkz60h747fec9;0;1;1;0;0;;;;;
3ARTizU6k8TFPncKskkPV57BEEPWFAuf6q;3ARTizU6k8TFPncKskkPV57BEEPWFAuf6q;2;0;2;0;0;;;;;
bc1qmfuqaw2ftwl2nhm9969xp3pvesjypxc3uzfe84;bc1qmfuqaw2ftwl2nhm9969xp3pvesjypxc3uzfe85;1;2;3;0.5;0;;;;;
bc1qantczdj68nugfapahkdt99dkempp95rw2p4pdt;bc1qantczdj68nugfapahkdt99dkempp95rw2p4pdt;1;0;1;0;0;;;;;
bc1q0yhtrr7pgqqcm73rglww6ch03mz4eatlza7t9k;bc1q0yhtrr7pgqqcm73rglww6ch03mz4eatlza7t9k;0;1;1;0;0;;;;;
bc1ql6zq7a7kk68c3726ve0sshfxlwz9kjzwpugqn5;bc1ql6zq7a7kk68c3726ve0sshfxlwz9kjzwpugqn6;1;0;1;0;0;;;;;
bc1qkasl2drqvnxrct6u4dz2dqhgt6m9xl6trra8lm;bc1qkasl2drqvnxrct6u4dz2dqhgt6m9xl6trra8lm;1;0;1;0;0;;;;;
bc1p0gc9g5fpprsgfl6rqm6v9y4ym5utkx2hjsxmq9yf6972v4xmx84qgmdd7n;bc1p0gc9g5fpprsgfl6rqm6v9y4ym5utkx2hjsxmq9yf6972v4xmx84qgmdd7n;1;1;2;0;0;;;;;
bc1pv8g396tv2cjeva6craj434fjy8evwgjuq3lwnaxm6dgvxkyucs0qz7u72t;bc1pv8g396tv2cjeva6craj434fjy8evwgjuq3lwnaxm6dgvxkyucs0qz7u72t;2;2;4;1;0;;;;;
bc1qfwqr2avjpr04klfn768trhdrpff4a7zrhwmrn6;bc1qfwqr2avjpr04klfn768trhdrpff4a7zrhwmrn7;0;2;2;0.5;1;;;;;
bc1qk5ezl06c68qmujahe27znjmxvp9dgry84xph7x;bc1qk5ezl06c68qmujahe27znjmxvp9dgry84xph7x;2;2;4;0.5;1;;;;;
bc1q5g7ukfvcema5dc70v6n3522dnc0daj5e2f3ud0;bc1q5g7ukfvcema5dc70v6n3522dnc0daj5e2f3ud1;2;0;2;0.5;1;;;;;
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;1;9;10;0.111111;0;;;;;
bc1q7pdl4yu6plcsezh0rk9eh64kwc2rchwkrehc2n;bc1q7pdl4yu6plcsezh0rk9eh64kwc2rchwkrehc2n;1;0;1;0;0;;;;;
bc1q86pd7lpk4vzese2lyc6rj4a700nr2qexx9nmew;bc1q86pd7lpk4vzese2lyc6rj4a700nr2qexx9nmew;1;0;1;0;0;;;;;
bc1q07svex5vdx78fqp9a009yd3t8x3catk78c3f0s;bc1q07svex5vdx78fqp9a009yd3t8x3catk78c3f0s;1;0;1;0;0;;;;;
bc1qz2ys5vftvpjjxprk83h5p7fls7djztnxlhpx5x;bc1qz2ys5vftvpjjxprk83h5p7fls7djztnxlhpx5x;1;0;1;0;0;;;;;
1N6UuoYSzGhBghR2wCWPxyW6N1v63Adj7u;1N6UuoYSzGhBghR2wCWPxyW6N1v63Adj7u;1;0;1;0;0;;;;;
bc1q3ch7t2v8wz8yfwknvxf0w6rgccf02tgtqypn9w;bc1q3ch7t2v8wz8yfwknvxf0w6rgccf02tgtqypn9w;1;0;1;0;0;;;;;
38jCwpGkSUjCWGQp69LqdA2wkH7gmBNVDU;38jCwpGkSUjCWGQp69LqdA2wkH7gmBNVDU;1;0;1;0;0;;;;;
bc1q7lrzpgv0hqutmy3kdxjw98u9m5suck84pugs6p;bc1q7lrzpgv0hqutmy3kdxjw98u9m5suck84pugs6p;1;0;1;0;0;;;;;
bc1q22hvx9sv4sdtffch5zt2kzze2wr9hewapm5stc;bc1q22hvx9sv4sdtffch5zt2kzze2wr9hewapm5stc;0;2;2;0;0;;;;;
bc1qmuy74dtrlu7jcaqxx5qfp6vmhgqy9rjpfcwxpv;bc1qmuy74dtrlu7jcaqxx5qfp6vmhgqy9rjpfcwxpv;1;0;1;0;0;;;;;
bc1q2y46fs675gu8yuyjkgf6rypf37vfmgf323qfmm;bc1q2y46fs675gu8yuyjkgf6rypf37vfmgf323qfmm;1;0;1;0;0;;;;;
bc1qrzr69daq5gsxj3kdmsplh56ac7ufdmnqjfh4hm;bc1qrzr69daq5gsxj3kdmsplh56ac7ufdmnqjfh4hm;0;2;2;0;0;;;;;
bc1q3s6j0agsxj37sdjuqs4crjdtu5qy7e7va0jm7e;bc1q3s6j0agsxj37sdjuqs4crjdtu5qy7e7va0jm7e;1;0;1;0;0;;;;;
bc1q4qect9lq9yrm66nxjpnmyh50qwvxcw9wvvg87w;bc1q4qect9lq9yrm66nxjpnmyh50qwvxcw9wvvg87w;1;0;1;0;0;;;;;
bc1p7mvgfqk872jn8ru0sxzqjmrv2gkg99tnd3rtqah9q9chzkyrwlhq9hny4q;bc1p7mvgfqk872jn8ru0sxzqjmrv2gkg99tnd3rtqah9q9chzkyrwlhq9hny4q;0;2;2;0;0;;;;;
3MpLjntFer4gRMrPMV9E6MBXUqfmcB3nJR;3MpLjntFer4gRMrPMV9E6MBXUqfmcB3nJR;2;0;2;0;0;;;;;
bc1p7hgl39wqc8le2ghcjpcmq4xjsmhz8te3pejyhttghtr8ng6fu9lqgadyk4;bc1p7hgl39wqc8le2ghcjpcmq4xjsmhz8te3pejyhttghtr8ng6fu9lqgadyk5;2;0;2;0.5;1;;;;;
bc1q407ll5x9wspuvyfrgva3j6gtyetv0ry9j20qh0;bc1q407ll5x9wspuvyfrgva3j6gtyetv0ry9j20qh1;0;1;1;0;0;;;;;
bc1q4k987fs9vmeae2g660lrz39wtfdz5zdww60qzv;bc1q4k987fs9vmeae2g660lrz39wtfdz5zdww60qzv;0;1;1;0;0;;;;;
bc1qud5cqskrfnpl2lmjhl4wm3w6erx6ftka6am8uz;bc1qud5cqskrfnpl2lmjhl4wm3w6erx6ftka6am8uz;0;1;1;0;0;;;;;
bc1qpvc8l908ulsq5t5rmeegqlsluxdzr3z0h68pk7;bc1qpvc8l908ulsq5t5rmeegqlsluxdzr3z0h68pk8;0;1;1;0;0;;;;;
bc1qxxav8kejgje55rvduzvc0a94hjtm0t2rh8lg3h;bc1qxxav8kejgje55rvduzvc0a94hjtm0t2rh8lg3h;0;1;1;0;0;;;;;
bc1qvwgukxle63mmvk4l0pthh8fpsyypa57umznxfa;bc1qvwgukxle63mmvk4l0pthh8fpsyypa57umznxfa;0;1;1;0;0;;;;;
3Fxj2EtzzRw2mFgCwYDRKaoag2sfeiQG1Q;3Fxj2EtzzRw2mFgCwYDRKaoag2sfeiQG1Q;6;0;6;0;0;;;;;
324VMJYcjuJwiRDpNoJhH1SsS1MDw5pAKr;324VMJYcjuJwiRDpNoJhH1SsS1MDw5pAKr;1;2;3;0.5;0;;;;;
bc1qewkeu2kfzd6uvkr447rkhyvgykku5vf9jrnt8w;bc1qewkeu2kfzd6uvkr447rkhyvgykku5vf9jrnt8w;1;0;1;0;0;;;;;
bc1qu4zfkc8rflyzzh9nvkdgjfqjm7zd7tc20mw09q;bc1qu4zfkc8rflyzzh9nvkdgjfqjm7zd7tc20mw09q;0;1;1;0;0;;;;;
bc1q0udx9jan9uac36hdz9kpxmcygzlska624rnm79;bc1q0udx9jan9uac36hdz9kpxmcygzlska624rnm80;0;1;1;0;0;;;;;
bc1qxjzdwdj8rgtcwdggqdq5wksaqr6spqgq3x2u4g;bc1qxjzdwdj8rgtcwdggqdq5wksaqr6spqgq3x2u4g;0;1;1;0;0;;;;;
bc1q4luf429vx08hwzdq880ag53j64l3yv80p0q3ay;bc1q4luf429vx08hwzdq880ag53j64l3yv80p0q3ay;0;1;1;0;0;;;;;
1NYQx1DYcu758bQx44dkHAFnQ3rnPTmuz;1NYQx1DYcu758bQx44dkHAFnQ3rnPTmuz;4;0;4;0;0;;;;;
bc1pay8cpqrcp3pectyl9y78zuk03lsn9vafu44jcr7aycgqv49dgwssl39l9x;bc1pay8cpqrcp3pectyl9y78zuk03lsn9vafu44jcr7aycgqv49dgwssl39l9x;1;1;2;0;0;;;;;
bc1p70sfhqgwq2d30dzq9t7dp4xrc6ry26unqw33463ac9kl0zjjg3aqa63mhl;bc1p70sfhqgwq2d30dzq9t7dp4xrc6ry26unqw33463ac9kl0zjjg3aqa63mhl;2;2;4;1;0;;;;;
bc1q9chjpjqdzajn3q5jgpt4prl2404e2gzlyvl6lh;bc1q9chjpjqdzajn3q5jgpt4prl2404e2gzlyvl6lh;0;2;2;0;0;;;;;
1PSKMTCcR439xQb2wJ5VH6U14SvPTnLgos;1PSKMTCcR439xQb2wJ5VH6U14SvPTnLgos;1;0;1;0;0;;;;;
bc1q3zhghjwgcwvdvrg756jvmzsaf7ryl24ndnhfl6;bc1q3zhghjwgcwvdvrg756jvmzsaf7ryl24ndnhfl7;1;0;1;0;0;;;;;
bc1q8lgrtpzdm3lwwpd3f0up5gfymnjxuljrngspy9;bc1q8lgrtpzdm3lwwpd3f0up5gfymnjxuljrngspy10;0;1;1;0;0;;;;;
bc1qcfp77m3tcfak06x7a2gdmzzp7pxfgs4trmnzan;bc1qcfp77m3tcfak06x7a2gdmzzp7pxfgs4trmnzan;0;1;1;0;0;;;;;
bc1qngsgqqggruce5rwpfsjmt8xxwgkz8es7jzwr0q;bc1qngsgqqggruce5rwpfsjmt8xxwgkz8es7jzwr0q;0;1;1;0;0;;;;;
bc1q9mtp6ehzg0pss42hhyycc35xkm92jswtshfran;bc1q9mtp6ehzg0pss42hhyycc35xkm92jswtshfran;0;1;1;0;0;;;;;
bc1qgug6ud8prxtwtp8h87pf967lxlc6nnl0g2e5su;bc1qgug6ud8prxtwtp8h87pf967lxlc6nnl0g2e5su;0;1;1;0;0;;;;;
bc1q9wnnj7gmd6r995jnn4rcrphsvzxxe20alnx55y;bc1q9wnnj7gmd6r995jnn4rcrphsvzxxe20alnx55y;0;1;1;0;0;;;;;
bc1q5gka2833huurpudzyhnjhtspzs59yeyzanahng;bc1q5gka2833huurpudzyhnjhtspzs59yeyzanahng;0;1;1;0;0;;;;;
bc1q44zyqjhstp3eq79xkztmkpzjhykla08yqzxswp;bc1q44zyqjhstp3eq79xkztmkpzjhykla08yqzxswp;7;0;7;0;0;;;;;
bc1pqmt6vx6jsstdjntm6w3yntjffg9chgy9d63zfdsv4p63e9cld3csjxetp4;bc1pqmt6vx6jsstdjntm6w3yntjffg9chgy9d63zfdsv4p63e9cld3csjxetp5;1;2;3;0.5;0;;;;;
bc1pcqgk34gty4tftyzgw4hrreedw8emhfwe24v8j0uuzc4xn2nmlsgq3acarp;bc1pcqgk34gty4tftyzgw4hrreedw8emhfwe24v8j0uuzc4xn2nmlsgq3acarp;1;0;1;0;0;;;;;
bc1p0jx8990kspfmkld64mcf6z83texu8khku9sdx5aaz7s9fqr5cswsj80x27;bc1p0jx8990kspfmkld64mcf6z83texu8khku9sdx5aaz7s9fqr5cswsj80x28;1;2;3;0.5;0;;;;;
bc1pnlhhykqykdlpkyjfunw3ug0q3pyazz4xpuut0kaj9vu4c5t4670svz8dmd;bc1pnlhhykqykdlpkyjfunw3ug0q3pyazz4xpuut0kaj9vu4c5t4670svz8dmd;1;0;1;0;0;;;;;
bc1qzpu54c732xf0lmr8wdd6h52462mn8dnzugst3x;bc1qzpu54c732xf0lmr8wdd6h52462mn8dnzugst3x;0;2;2;0;0;;;;;
bc1qp9af8gjupxdtpj3c3ueepftwpfusqrczvmqzth;bc1qp9af8gjupxdtpj3c3ueepftwpfusqrczvmqzth;1;0;1;0;0;;;;;
3Ldc3tsARG9oMjdRuHzDUgRJArqS2VxurR;3Ldc3tsARG9oMjdRuHzDUgRJArqS2VxurR;1;0;1;0;0;;;;;
bc1qlnx4g88a62u0sh3mjycz276pk2sjg8vggmunxu;bc1qlnx4g88a62u0sh3mjycz276pk2sjg8vggmunxu;0;2;2;0;0;;;;;
3P6VTjex13gmgn7QKFXJA4KYVRqs8HRC1J;3P6VTjex13gmgn7QKFXJA4KYVRqs8HRC1J;1;0;1;0;0;;;;;
bc1qcw7674rtxje275nnhcw7p3rr95dzqf6d8aech3;bc1qcw7674rtxje275nnhcw7p3rr95dzqf6d8aech4;1;0;1;0;0;;;;;
bc1ppz65k8ajvc4rfdv4sc2sntg8fz0rjncckg5kanmfewr5k48gefgqd29cas;bc1ppz65k8ajvc4rfdv4sc2sntg8fz0rjncckg5kanmfewr5k48gefgqd29cas;0;1;1;0;0;;;;;
1Q7qtRnjTf9aXxbCoTxCz9s3UH65BWvSum;1Q7qtRnjTf9aXxbCoTxCz9s3UH65BWvSum;1;0;1;0;0;;;;;
bc1p5f3dp49pyflys0xu69psgxxxkxslazddy7865z5wtxjlqs8j8ffqfyrk0a;bc1p5f3dp49pyflys0xu69psgxxxkxslazddy7865z5wtxjlqs8j8ffqfyrk0a;1;2;3;0.5;0;;;;;
bc1pmv4vejmzk3at5wyfs5r42lppvz6vd36sk6gdljxtea7lp0x58pfsuxs6f4;bc1pmv4vejmzk3at5wyfs5r42lppvz6vd36sk6gdljxtea7lp0x58pfsuxs6f5;1;0;1;0;0;;;;;
3KAAaTEjUEMxTmmkrqHgDmnNrBHfvo35b4;3KAAaTEjUEMxTmmkrqHgDmnNrBHfvo35b5;1;2;3;0.5;0;;;;;
